array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial
LU13,LU13_26,1750,0,0.023937135000000005,0.005991979999999999,0.00345551,0,0.004807,0.013973209000000004,0.003667335,0.004025336000000001,0.035054603,0.930425175,0.015516594,0,0,0.019003628999999994,2.3179499999999997e-4
LU13,LU13_35,1750,0.206336722,0,0.005408854999999998,0.008934837000000003,0,0.004327442,0,0.017246440999999994,0.017796409000000006,0,0.9509455480000002,0,0,0,0.049054452,0.012728684
LU13,LU13_13,1750,0,0.022724098999999994,0.005679198000000002,0.007166177,0,0.007223363999999999,0.014262287,0.003736529,0.007092264000000001,0.046562873,0.85549654,0.013429717999999998,7.30648e-4,0,0.08378022000000003,6.755759999999999e-4
LU13,LU13_128,1750,0,0.023404165,0.0046889290000000005,0.007406427,0,0.005544892000000001,0.014117036,0.00371506,0.006136733,0.055423401,0.7952313929999998,0.009022513999999999,0.06630820899999998,0,0.074014482,6.755759999999999e-4
LU13,LU13_131,1750,0,0.022130315,0.003942368,0.008520099,0,0.0065253260000000006,0.013627289,0.003546471,0.00952004,0.082834184,0.793796076,0.009749596999999999,0.007211215999999999,0,0.106408927,6.755759999999999e-4
LU13,LU13_12,1750,0,0.023187896,0.0037670309999999992,0.006902776,0,0.004525380000000001,0.014019582000000003,0.003693294,0.005499929000000002,0.09613054100000003,0.718837718,0.006473221,0.07286974800000003,0,0.10568877200000003,6.02683e-4
LU13,LU13_33,1750,0,0.022352930000000007,0.0038306150000000003,0.006027919,0,0.003146387,0.013831659000000003,0.003628840000000001,0.005954140999999998,0.14868749400000006,0.690259271,0.004218466999999998,0.002283212,0,0.154551556,2.36577e-4
LU13,LU13_32,1750,0,0.019969736000000005,0.003626521,0.005948737,0,0.002451182,0.013805099000000003,0.003624867,0.005785213,0.182504274,0.687817676,0,0,0,0.12967805,2.36577e-4
LU13,LU13_30,1750,0,0.021084492000000007,0.007721827,0.007130573999999998,0,0.0028418840000000003,0.014326662,0.0037678290000000008,0.006428080000000002,0.164358582,0.7105563669999996,0,0,0,0.10191225100000002,0.039578752
LU13,LU13_53,1750,8.472750000000002e-4,0.01924213799999999,0.005271127999999998,0.0030183140000000002,0,0,0,0.016559110000000005,0.0012241980000000001,0.053943973,0.8993253120000002,0,0,0,0.046730715,0.003864971
LU13,LU13_22,1750,0.12406513800000003,0.06520722000000002,0.011132246999999998,0.0054937430000000015,0.012187787999999998,6.847170000000002e-4,0.028988287,0.028218391000000006,0.002451702,0.04187492900000001,0.658814918,0.14443299400000006,0.055144105,0,0.099733054,0.06703263999999999
LU13,LU13_19,1750,0.15653555200000005,0.070997322,0.009371184000000001,0.003180512,0.008438909,5.990000000000001e-5,0.030391749,0.026063936000000013,6.252909999999999e-4,0.04378635800000001,0.7584737609999997,0.10119275300000004,0.033257215,0,0.06328991299999998,0.030775100000000003
LU13,LU13_45,1750,0.116778532,0.05727951400000001,0.005065236,0.0033212610000000007,0.004159621000000001,3.0809199999999994e-4,0.035365759999999996,0.016633948,0,0.038211421,0.900492811,0.014001407999999998,0.00308599,0,0.04420837,0.019467349000000002
LU13,LU13_08,1750,0.005143525,0.06496115200000002,0.005070801999999998,0.0017276890000000001,1.9600000000000002e-5,4.69991e-4,0.035112071,0.016701258,0.001632662,0.042756746,0.7946601379999998,0.114346074,0.021488588000000006,0,0.026748453000000005,0.004893809
LU13,LU13_43,1750,0.07452865100000003,0.062833121,0.0050741419999999985,0.0021903569999999995,0.001708553,7.622530000000001e-4,0.035144138,0.016714253,0.001012628,0.039327101,0.8654205340000002,0.03684868700000001,0.028253846,0,0.030149832999999987,0.008241753999999999
LU13,LU13_41,1750,0,0.06661379,0.005104176,0.0023131349999999996,1.9600000000000002e-5,4.8040500000000005e-4,0.037824993999999994,0.016798039,0.0016506999999999997,0.04385293300000001,0.788348673,0.12650624000000005,0.035266197,0,0.006025956,0.003134999
LU13,LU13_59,1750,0,0.025205915000000013,0.005283920999999998,0.003037982,0,1.1892500000000002e-4,0,0.016600951000000006,8.161290000000002e-4,0.05323762800000003,0.8654900670000002,0.0038682580000000016,0.003930849999999997,0,0.073473198,0.003864971
LU13,LU13_06,1750,0,0.049151206,0.007882329,0.0024897630000000016,0,0,0.030521298999999995,0.01989786999999999,9.341800000000002e-4,0.043561075,0.844263577,0.0038682580000000016,0.09127891199999998,0,0.017028179,0.007132648
LU13,LU13_14,1750,0,0.060987225999999985,0.006334546,0.0022240890000000007,1.9600000000000002e-5,2.7734200000000003e-4,0.038465388999999996,0.017546679,0.001572249,0.043190208000000015,0.750769392,0.12819429400000001,0.07474734000000002,0,0.0030987650000000007,0.007770717
LU13,LU13_52,1750,0.06642024600000003,0,0.005403501999999998,0.012339326000000003,0,0.003474071,0,0.0175118,0.013962511,0,0.8509203000000002,0,0,0,0.1490797,0.004173035
LU13,LU13_36,1750,3.890299999999999e-4,0,0.005548082000000002,0.012370325000000003,0,0.001549191,0,0.016904798000000006,0.007032271999999998,0.004866290000000001,0.917425821,0,0,0,0.077707888,0.0034912990000000002
LU13,LU13_38,1750,0.025626641999999995,0,0.006262200999999999,0.011132539,0,0.001964539,0,0.016673731,0.006374144999999999,0.014781527999999999,0.8653088520000004,0,0,0,0.11990961899999997,0.007157908999999999
LU13,LU13_20,1750,0.040928639,0.06459323900000002,0.012736811999999998,0.006189501000000002,0.03731078700000001,6.847170000000002e-4,0.01895147000000002,0.027713913,0.005432065,0.04132422,0.7130673399999996,0.15420195300000006,0.055356742,0,0.036049744999999994,0.05848241199999999
LU13,LU13_17,1750,0.07360965500000002,0.07374117600000003,0.011496587,0.006204954999999997,0.02912082999999999,5.990000000000001e-5,0.022418122999999995,0.0282023,0.0021951640000000003,0.040589385,0.7526514520000004,0.10843426900000003,0.050165527000000015,0,0.04815936700000003,0.03653949399999999
LU13,LU13_56,1750,0.010588167999999998,0.036187302,0.006261917999999998,0.008457283,0.041316774,2.4248200000000005e-4,0.003420055000000001,0.008615221,0.002956969,0,0.8711795990000002,0.08722694200000006,0.01136625,0,0.03022720999999999,0.027678651
LU13,LU13_49,1750,0,0.046322372,0.007991084999999998,0.008786862000000003,0.063479172,1.11106e-4,0.030365397000000013,0.017316831,0.013541082999999997,0.052403880000000014,0.925240107,0,0,0,0.022356013,0.008640308999999999
LU13,LU13_70,1750,0,0.05763305000000002,0.011232806000000001,0.009153870999999996,0.054488031,1.9668500000000002e-4,0.025496177000000005,0.026621538000000007,0.020223123,0.049999160000000015,0.842553035,0,0.008719178999999997,0.03455644,0.06144257,0.014892058000000001
LU13,LU13_11,1750,0,0.006804928,0.005653054000000001,0.012115896999999999,0.065740461,9.002890000000001e-4,0,0.009423210999999996,0.017649711999999998,0,0.8109228350000002,0,0.06949091199999997,0.039911875,0.04054466,0.064005479
LU15,LU15_44,1750,0,0.020048517000000005,0.004040856,0.009894762999999999,0,0,0,0.0044405619999999995,0.011706832000000002,0.03175563,0.8772190860000002,0,0.051581965,0.021989363,0.017453956000000014,0.004657567999999998
LU15,LU15_11,1750,0,0.013104398,0.003859249000000001,0.007899904000000003,0,5.5900000000000004e-5,0,0.004148990000000002,0.009382509000000004,0.016658065000000007,0.9607462170000002,0.002433258000000001,0,0.020162459,0,0.004032034
LU15,LU15_19,1750,0,0.015023275999999999,0.004080728000000001,0.009640834,0,0,0,0.004464444,0.013628063,0.021114009,0.946220087,0.002433258000000001,0.009845119999999999,0.020387525000000007,0,0.0048323149999999985
LU15,LU15_07,1750,0,0.012575764,0.004436087,0.010031512000000003,0,5.809999999999999e-6,0,0.0049979019999999985,0.008418777,0.023568051000000007,0.7472801629999998,0.04511419200000001,0.105948653,0.035131971,0.04033653900000001,0.005374413999999998
LU15,LU15_34,1750,0,0.021979285,0.004498406999999999,0.016774276,0,0,0,0.0051172119999999995,0.008798543,0.048447805,0.344072331,0,0.324797878,0.030486279999999994,0.25219570599999996,0
LU15,LU15_37,1750,0,0.027511995000000008,0.004702665,0.010872510000000004,0,0,0,0.005606101000000001,0.011171529,0.030564801,0.8790491830000002,0,0.040169571,0.031951405999999995,0.018265040000000007,0.006333847999999999
LU15,LU15_18,1750,0,0.020193464,0.004295118,0.009739725,0,0,0,0.004609963,0.008638893,0.07209607900000004,0.7827637929999998,0.0045389639999999995,0.009012326999999999,0.033980358,0.097608479,0.006729426000000002
LU15,LU15_43,1750,0,0.016019105,0.004059773,0.008943833,0,0,0,0.0042150359999999975,0.010677162,0.031701023,0.871007229,0,0.051581965,0.025562685,0.020147098,0.009773903000000002
LU15,LU15_10,1750,0,0.023861375000000008,0.004031138,0.007329771000000001,0,0,0,0.004136462,0.008957973000000001,0.10724004800000003,0.776985687,0,0.063983726,0.031167109,0.02062343,0.006729426000000002
LU15,LU15_58,1750,0,0.022866962999999994,0.003600774,0.006913793000000001,0,0,0,0.003709315,0.008026381,0.12803614900000004,0.7154770829999998,0.022485066,0.06957814999999998,0.027711498,0.036712053,0.006729426000000002
LU15,LU15_08,1750,0,0.006932197,0.002164226,0.009888965,7.511890000000001e-4,1.90125e-4,0,0.002343297,0.007951105,0.01830192200000001,0.9500534300000002,0,0.014069843,0.008798434999999997,0.00877637,0.004252213
LU15,LU15_12,1750,0,0.024334033,0.005198388,0.0046397689999999985,0,0.001090428,0,0.005641067,0.011358637,0.021608960000000007,0.919156273,0,0.017075176000000008,0.037867452999999995,0.004292137,0.012550366
LU15,LU15_17,1750,0,0.022781134,0.002873086000000001,0.008149646,0.025414036000000008,3.9255400000000004e-4,0,0.0038609,0.011374669,0.14723573600000006,0.592965094,0.006301518,0.23300433500000006,6.84093e-4,0.019809222999999987,0.0029898380000000003
LU15,LU15_01,1750,0,0.025723951000000005,0.006304394000000001,0.013502742000000003,0,1.06734e-4,0,0.009330793999999998,0.013641747,0.11118789899999997,0.558930978,0,0.009206301,0.037580929,0.2830938930000001,0.017526458
LU15,LU15_26,1750,0,0.025352983000000006,0.005716767,0.014552922000000003,0,0.001018086,0,0.008907076,0.012243608999999997,0.09722008000000003,0.5781112190000002,0,0.057902038,0.037060874999999986,0.228110756,0.024110113000000016
LU15,LU15_27,1750,0,0.020046267999999992,0.004080051,0.009191672999999996,0,0.001397227,0,0.0072690900000000015,0.008580270999999999,0.08010404000000003,0.711947601,0,0.05811745900000002,0.02755199000000001,0.119611686,0.026101534000000003
LU15,LU15_28,1750,0,0.020332334000000007,0.0043019,0.011232218,0,5.666270000000001e-4,0,0.007567027,0.011332519999999995,0.075454693,0.872517162,0,0.007003419,0.034380796,0.01064393,0.004611054999999998
LU15,LU15_02,1750,0,0.015137325,0.004231813999999998,0.009610866,0,0,0,0.007488787000000002,0.011246272,0.05082208100000001,0.8896268370000002,0,0.008934000000000003,0.03253401700000001,0.018083064000000006,0
LU15,LU15_29,1750,0,0.015867955000000006,0.004062011000000002,0.007142649,0,0,0,0.007243117,0.007923719,0.05385615000000002,0.889766472,0,0.011308415999999998,0.028081368000000006,0.016987595000000008,0
LU15,LU15_30,1750,0,0.013402586000000003,0.004062253,0.007173492000000002,0,0,0,0.007243389,0.007325265,0.03434554,0.909694588,0,0.019076128999999994,0.029562939,0.0073208039999999985,0
LU15,LU15_31,1750,0,0.01507306,0.00411799,0.0067590900000000015,0,0,0,0.007249213,0.007168842,0.070141535,0.876313198,0.00147603,0.016839066999999992,0.030154733,0.0050754369999999995,0.001485503
LU15,LU15_32,1750,0,0.014689247,0.004437955999999998,0.007502605,0,4.48159e-4,0,0.007477521,0.005323063000000001,0.089246106,0.8519843460000002,0.004406382,0.011973606999999999,0.034064449999999996,0.0073777639999999985,0.010687644999999999
LU15,LU15_20,1750,0,0.011028105999999998,0.004436476000000001,0.015854305000000006,0,3.60886e-4,0,0.004934291999999998,0.006459138000000001,0.04030661100000001,0.5436754920000004,0.12282468900000003,0.24498265600000005,0.033675236,0.014535315000000004,0.016335580999999995
LU15,LU15_21,1750,0,0.013020409,0.004347739,0.009592673999999999,0,3.60886e-4,0,0.004817482000000001,0.006865364,0.04656466800000001,0.597718888,0.130667827,0.16454681300000001,0.03492631800000001,0.022955053000000007,0.005374413999999998
LU15,LU15_23,1750,0,0.013645582000000003,0.0057023510000000005,0.014121989999999996,0,9.180000000000002e-5,0,0.006305698,0.008020964999999998,0.016329042999999994,0.643264356,0.046020301,0.167753813,0.04474677199999998,0.081885716,0.015875920999999994
LU15,LU15_41,1750,0,0.013166254,0.005866693,0.013807216000000004,0,0,0,0.007118496000000002,0.007952105000000001,0.013252101,0.631643758,0.030725371,0.07592744800000002,0.0393663,0.205861613,0.028792592000000002
LU15,LU15_25,1750,0,0.012846602000000004,0.004459587,0.010574433000000003,0,0,0,0.005168193000000003,0.008784939,0.04815286300000002,0.733127475,0.0045389639999999995,0.03405003,0.03456712100000001,0.14556354700000004,0
LU15,LU15_09,1750,0,0.013415940999999999,0.004296181000000001,0.007540395,0,0,0,0.004778985,0.008125682000000002,0.07232896899999998,0.690258418,0.016979203,0.056175108000000015,0.03475546,0.126882409,0.005374413999999998
LU15,LU15_24,1750,0,0.015268267999999998,0.005718041,0.0150718,0,4.4575299999999996e-4,0,0.006351274999999997,0.008063629999999999,0.031939123000000014,0.506617946,0.14550575600000001,0.2645187920000001,0.043245097,0.008173287,0.016162962999999995
LU15,LU15_46,1750,0,0.013307179,0.004379771,0.012696343,0,4.4575299999999996e-4,0,0.004866468000000001,0.008613477,0.030822142999999986,0.530018039,0.15597571100000004,0.23579669800000005,0.035839822000000014,0.008927154999999997,0.005374413999999998
LU15,LU15_40,1750,0,0.021948085000000006,0.002079403000000001,0.007661447,0.027335695000000007,2.65e-5,0,0.0024680270000000002,0.008855714,0.14259670700000004,0.615985563,0.002736133,0.22664203700000005,0,0.012039560000000003,0.003757046
LU15,LU15_16,1750,0,0.024460165000000006,0.0042692039999999995,0.007170254999999999,0.023055173,4.0596900000000006e-4,0,0.005916474999999997,0.018530525,0.12009488700000003,0.7476245180000002,0.00985782,0.08997725999999998,0.012636292000000004,0.019809222999999987,0.0029898380000000003
LU15,LU15_04,1750,0,0.027058460000000006,0.0046601210000000014,0.014146611,0,1.9971599999999998e-4,0,0.00543832,0.015794141,0.001388041,0.9613587619999997,0,0,0.026833857,0.01041934,0.0023256870000000003
LU15,LU15_36,1750,0,0.022989262999999992,0.0047201699999999975,0.013242665000000004,0,3.85989e-4,0,0.00634593,0.013258405,0.08040286899999997,0.7922509979999998,0,0.018511045000000007,0.030951465000000008,0.07788362400000003,0.010406898
LU15,LU15_03,1750,0,0.028474565000000007,0.0071377609999999985,0.016714676,0,3.05e-5,0,0.008796843,0.011193733999999997,0.065238856,0.355160055,0.040301798000000014,0.085408718,0.04464160900000001,0.4034465760000001,0.028926382000000004
LU15,LU15_15,1750,0,0.02810877,0.008140461999999998,0.015418261999999997,0,3.05e-5,0,0.010155355,0.012725614000000001,0.022208115,0.4756822940000001,0.034765108,0.06125713,0.055875432999999995,0.3412533909999999,0.033726697
LU15,LU15_14,1750,0,0.023062878999999994,0.005521637000000001,0.018815193,0,3.05e-5,0,0.006984118,0.012459843000000003,0.04877991700000001,0.6796135409999996,0.080609505,0,0.03813834300000001,0.142080604,0.032164856
LU15,LU15_22,1750,0,0.013088309000000003,0.001763788,0.002000388,0.029575479000000005,0.011930862,0,0.004767921000000001,0.016410041,0.0152153,0.825296925,0.048889156,6.22e-6,0,0.110592397,0.086174366
LU15,LU15_61,1750,0,0.0057726389999999995,0.0025664760000000007,0.0072635960000000015,0.035216375999999994,0.010353056999999997,0,0.007182416000000002,0.014414722000000001,3.330730000000001e-4,0.893060316,0.061754349,0,0,0.04485226200000001,0.08840304600000001
LU21,LU21_106,1750,0,0,0,0,0,0.001602605,0,0,0,0.04789763800000001,0.4704716350000001,0.09200277200000002,0.24690856800000005,0,0.035912615,0
LU21,LU21_10,1750,0,0,0,0,0,8.72814e-4,0,0,0,0.039258829000000016,0.6057897520000002,0.137192804,0.034472483,0,0.023083100999999995,0
LU21,LU21_16,1750,0,0,0,0.002228837,0,7.85e-5,0,0,9.8349e-4,0.009998198999999996,0.751227425,0,0.080251732,0,0.1530963310000001,0
LU21,LU21_107,1750,0,0,0,0.0024835910000000007,0,0.001755159,0,0,0,0.002792009,0.8649200230000003,0.023304539000000006,0.068610687,0,0.040333102000000016,0
LU21,LU21_41,1750,0,0,0,0.001635598,0,4.1599999999999995e-5,0,0,0,0,0.9268348420000002,0,0.039238604,0,0.033926555,0
LU21,LU21_63,1750,0,0,0,0,0,0,0,0,0,0.030396576,0.592148084,0.13279589800000005,0.145775874,0,0.06874525200000003,0
LU21,LU21_27,1750,0,0,0,0.001172943,0,0,0,0,0,0.00314556,0.8281236200000002,0,0.066581352,0,0.05607352500000001,0
LU21,LU21_23,1750,0,0,0,0,0,0,0,0,0,0.010481730999999998,0.9301280130000003,0,0.001101279,0,0.057440231999999994,0
LU21,LU21_21,1750,0,0,0,0,0,0,0,0,0,0.07777611000000004,0.821532819,0.019601162999999994,0.014024923,0,0.004471373,0
LU21,LU21_82,1750,0,0,0,7.55e-5,0,0.0013864989999999998,0,0,0,0.02904833,0.4683359810000001,0.068450716,0.19905098400000001,0,0.23511398800000005,0
LU21,LU21_871,1750,0,0,0,0,0,0.00197122,0,0,0,0.027570491000000006,0.2967278030000001,0.17285066799999996,0.337278298,0,0.027811402,0
LU21,LU21_164,1750,0,0,0,3.75269e-4,0,2.609930000000001e-4,0,0,0,0.041867895,0.7494300649999998,0.008533208,0.066279714,0,0.11306603700000002,0
LU21,LU21_36,1750,0,0,0,3.50989e-4,0,2.91402e-4,0,0,9.521590000000002e-4,0.010185373,0.950864306,0,0.017781488,0,0.021168833,0
LU21,LU21_14,1750,0,0,0,0.001271685,0,0,0,0,0,0.013448340999999999,0.769208355,0.003179981,0.095890938,0,0.105787659,0
LU21,LU21_32,1750,0,0,0,7.483170000000001e-4,0,0,0,0,0,0,0.8941600829999998,0,0.044449521,0,0.061390396,0
LU21,LU21_126,1750,0,0,0,1.72e-5,0,0,0,0,0,0.002474074000000001,0.9780160799999996,0.004653348,0,0,0.0031223229999999998,0
LU21,LU21_122,1750,0,0,0,0,0,0,0,0,0,0.013759872000000003,0.9222711530000002,0,0.003400788000000001,0,0.036732221,0
LU21,LU21_56,1750,0,0,0,0,0,0,0,0,0,0.042034464,0.6653519859999997,0.07854019100000002,0.08180331799999997,0,0.017066770000000005,0
LU21,LU21_57,1750,0,0,0,0,0,5.930000000000002e-5,0,0,0,0.08967890299999998,0.6783409389999998,0.041079165000000015,0.06587231599999997,0,0.004471373,0
LU21,LU21_09,1750,0,0,0,0,0,0,0,0,0,0.052849144000000015,0.5967152649999998,0.12998621200000005,0.118766066,0,0.060192183,0
LU21,LU21_98,1750,0.23963246300000005,0,3.1177600000000005e-4,0.003000832,0,0.007427854999999998,0,0,0,0.060287422999999986,0.6890548889999998,0.03959367100000001,0.05065751900000002,0,0.042374913,1.84767e-4
LU21,LU21_119,1750,0,0,0,0,0,0.001719752,0,0,0,0.031882595,0.724538862,0.03897175,0.098291918,0,0.05826297,0
LU21,LU21_52,1750,0,0,0,0.002058837,0,0,0,0,0,1.50511e-4,0.905215732,0.043707675,0.045812008000000015,0,0,0
LU21,LU21_59,1750,0,0,0,0.0034994279999999997,0,0.002188247000000001,0,0,0.003656419,0.01720675,0.07717490400000003,0.483709647,0.2530575670000001,0,0,0
LU21,LU21_68,1750,0,0,0,0.0014244620000000005,0,0,0,0,0,0.003166358,0.4895856070000002,0.2940458910000001,0.195144953,0,0,0
LU21,LU21_109,1750,0,0,0,0.0015862179999999997,0,0.002187249000000001,0,0,8.31455e-4,0.0027951779999999997,0.8618887630000002,0.00528766,0.07189247600000002,0,0.04681786800000002,0
LU21,LU21_93,1750,0,0,0,0.003858311,0,0.002434052000000001,0,0,8.314150000000002e-4,0.033862439,0.5042377889999996,0.05711533000000001,0.2824009480000001,0,0.06545859299999997,1.7702900000000002e-4
LU21,LU21_114,1750,0,0,0,0.0023526159999999996,0,0.002490155,0,0,0.001028092,0.007307576,0.483057544,0.1578473510000001,0.2618804730000002,0,0.016810274,0
LU21,LU21_105,1750,0,0,0,0.001795317,0,0.001493666,0,0,8.31327e-4,0.071872893,0.3408888970000002,0.2797520890000001,0.23239094200000004,0,0.037705229,0
LU21,LU21_100,1750,0.01790341700000001,0,0,0.00133788,0,5.72916e-4,0,0,0,0.025503156000000006,0.860222491,0.001612628,0.066886876,0,0.024090383,0
LU21,LU21_74,1750,0.227129946,0,3.1177600000000005e-4,0.003229655,0,0.005202401,0,0,0,0.07522525200000006,0.5753621279999998,0.045428634999999995,0.16236267899999995,0,0.007159398000000002,1.84767e-4
LU21,LU21_78,1750,0.15080226800000004,0,0,0.0025981869999999996,0,0.0036200110000000002,0,0,0,0.020344191,0.33918383999999996,0.09632029,0.4158269070000003,0,0,0
LU21,LU21_153,1750,0,0.026316679000000006,0,0.002844529,0,0.0020595080000000007,0.012727935,0,0,0.08606304000000004,0.7079223429999998,0.07552558700000003,0.093419174,0,0.025331809,0.0010642660000000001
LU21,LU21_06,1750,0,0,0,0.006354401,0,2.82e-5,0,0,7.1139e-4,0.007341684,0.4135320130000001,0.3675878950000001,0.14317592299999995,0,0.020677501,0
LU21,LU21_116,1750,0,0,0,0.002290225,0,0.001494459,0,0,0,0.028799246999999993,0.17745280000000005,0.5624416220000003,0.13912682399999995,0,0,6.524879999999999e-4
LU21,LU21_97,1750,0,0,0,0.0019445970000000004,0,0.002630566,0,0,0.004217620999999999,0.083089761,0.06945448399999997,0.523426617,0.18921578900000005,0,0,0
LU01,LU01_13,1750,0,0,0.0021694319999999994,0.010010667,0,0.002707019,0,0.005929463,0.007512693999999999,0,0.019438422,0.6188773809999998,0,0.020485492000000008,0.008391623999999999,2.3933100000000002e-4
LU01,LU01_30,1750,0.028139911,0.005192596000000002,0.004825477,0.013511809000000003,0,0.0036234179999999998,0,0.008405679,0.005152529000000001,0.07170655200000003,0.342836755,0.2886614230000001,0.012140709999999999,0.033120466,0.251534093,0.0022627230000000003
LU01,LU01_85,1750,0.057176232,0.025477079000000007,0.010321681,0.008153174999999997,2.6044200000000005e-4,0.001552644,0,0.018556495000000013,0.02452076000000001,0.05146686900000001,0.2548163600000002,0.494976326,0,0.07992476600000002,0.111199847,0.020142702
LU01,LU01_66,1750,0.022715292999999994,0.034710486,0.016881117,0.005187292000000001,0.009420616999999996,0.0021622780000000006,0.007900982,0.03062119,0.04573807199999999,0.078087808,0.3918225380000001,0.221241578,0.040668703,0.168053361,0.09582880999999997,0.08441615
LU01,LU01_76,1750,0,0.05710081900000002,0.02072796,0.010286031000000003,0.006362557,0.001082889,0.023676907,0.038096669000000014,0.04884024400000001,0.08656775700000002,0.381833716,0.192250921,0.018543767,0.187565671,0.10757363700000003,0.07547521400000001
LU01,LU01_73,1750,0,0.012975160999999999,0.0027096480000000007,0.017714382,2.4790500000000003e-4,2.42345e-4,0,0.0060594110000000015,0.032909056,0.022455653000000006,0.5464439130000002,0.146800555,0.026413871000000005,0.019399260999999994,0.21659224400000007,0.00581921
LU01,LU01_75,1750,9.62835e-4,0.035060634999999986,0.017381409,0.013235730000000003,2.4790500000000003e-4,0.0013525240000000001,0.029780888999999987,0.038864749999999997,0.064037119,0.070842297,0.3877258620000001,0.18915854999999995,0.01961717,0.14460628400000006,0.176381171,0.024453769
LU01,LU01_47,1750,0,0.05086330200000001,0.029387551999999997,9.771720000000001e-4,0.010200669,1.7503900000000004e-4,0.012867567,0.05305633100000001,0.084486871,0.16668712,0.16797421,0.228925221,0.07777118900000003,0.21752018900000006,0.124882363,0.092768831
LU01,LU01_74,1750,0.08985783899999994,0.016686716,0.003828607,0.007535016999999998,0.003452325,0.003616444,0,0.001186263,0.010060446,0.09913019899999997,0.5664400380000002,0.135851962,0.09712580600000002,0.03292272900000001,0.06431733599999995,0.001069968
LU01,LU01_44,1750,0,0.044322205999999996,0.025296784,0.00195956,0.002460915,0.0019729,0.016096305,0.045720819,0.075527556,0.137157843,0.07712740100000003,0.3159025250000001,0.021233821999999992,0.17005923500000006,0.060366963999999995,0.09009488499999999
LU01,LU01_41,1750,0.07038335999999998,0.008617617999999999,0.006898577,0.003163225,0,0.002484669,0,0.010566584,0.0013930989999999999,0.019678505000000006,0.03954156,0.31415906,0.09373620700000003,0.05557856300000001,0.089760799,0.003035449
LU01,LU01_64,1750,0.11360532500000002,0.011155289999999998,0.010749543,0.015100352999999999,0.0069624460000000015,5.1098e-4,0,0.016937988,0.031750033,0.045716806,0.557507262,0.08353163100000002,0.06323354000000003,0,0.23997410400000005,0.043930368
LU01,LU01_86,1750,0.008482614,0.026514795000000008,0.01145214,0.012317162999999999,0,2.9870700000000005e-4,0,0.020591827,0.033016589000000006,0.029582916,0.744860062,0.07771933,0.036680863,0.013685492,0.024060174000000007,0.090966519
LU01,LU01_79,1750,0.029182822999999986,0.015866004,0.009677719000000001,0.016158024000000007,0.00502014,2.0505200000000006e-4,0,0.016302379000000006,0.030696707,0.05487117900000002,0.6193311199999998,0.008382836000000003,0.010914268,0,0.3065005970000001,0.03380469099999999
LU01,LU01_63,1750,0.031189532,0.03233683900000001,0.008168235,0.008619523,2.15e-5,0.004091846,0.002223634,0.012417712,0.009467705,2.6176500000000007e-4,0.6665038899999997,0.13709369500000004,0.02938108,0,0.11891587799999997,0.009656142999999999
LU01,LU01_72,1750,0.004196858999999998,0.025229704999999995,0.007445744000000001,0.012045492,2.2056600000000006e-4,8.373840000000004e-4,0,0.009278023,0.016204235,0.037669683,0.6729971009999998,0.204821472,0.003856212,0,0.075337502,0.011025655999999998
LU01,LU01_67,1750,0.008151654999999997,0.025297627,0.008939270000000003,0.010955781999999997,1.02528e-4,9.057870000000001e-4,0.010610772999999999,0.014592546000000003,0.026636240999999998,0.044286162999999996,0.294204644,0.55356988,0.026927027000000006,0.04139934300000001,0.019154881,0.038575845000000004
LU01,LU01_77,1750,0.04166658700000001,0.014975356,0.010528066,0.005298849999999997,0,0.0021105760000000003,0,0.028063856,0.038702203,0.009726919999999998,0.392837842,0.17787635000000004,0.008563197999999998,0.09877022700000003,0.190201104,0.04083579800000002
LU01,LU01_32,1750,0.035676484999999994,0.013052729,0.011380188,0.01044672,0.001033752,8.339620000000003e-4,0.0071032030000000015,0.020511609,0.025225832,0.04967722900000002,0.3036433469999999,0.4856052780000001,0.05763084700000002,0.040195984,0.029153986,0.059715816
LU01,LU01_36,1750,0.026667029000000005,0.014203195,0.005146693999999998,0.009393522999999999,0.0030182060000000007,0.00172659,0,0.015488633999999998,0.045919371,0.068554875,0.4879811320000001,0.22746226300000005,0.026014072000000006,0.027906410000000006,0.148553562,0.025732207999999993
LU01,LU01_84,1750,0.024054336000000013,0.00306993,0.0036954469999999993,0.011725079999999995,0.0052430060000000014,7.75366e-4,0,0.010944446,0.010523431,0.024722345,0.7212643139999998,0.134991828,0.021754063,0.028896885999999993,0.066244061,0.006004647
LU01,LU01_25,1750,0.018033396000000007,0.0057741519999999985,0.0075337899999999985,0.004714413999999998,0,0.0018429900000000003,0,0.017447158,0.04600485700000002,0.005614795,0.4600874810000002,0.14268822,0.026722142999999993,0.060736042,0.066384822,0.031660201000000006
LU01,LU01_83,1750,0.028581133,0.016755000000000006,0.010049494999999999,0.011726237999999998,0.002419704000000001,9.221489999999999e-4,0,0.021223871,0.040102447000000006,0.07766110400000004,0.46779795599999996,0.255603945,0.042460552,0.041415204,0.07728528200000004,0.059706012
